station_id,station_name,lat,lng,corridor,corridor_type,station_role,is_terminal,is_interchange,station_importance,busy_factor,route_overlap_count,transfer_score,land_use_type,near_market,near_business_district,timestamp_utc,hour,day_of_week,is_weekend,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,traffic_confidence,traffic_pressure,temperature_2m,precipitation,rain,cloud_cover,crowd_score,label
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,15,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,15,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,15,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,15,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,15,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,16,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,16,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,16,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,16,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,16,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,16,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,16,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,17,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,17,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,17,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,17,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,17,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.318,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,17,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,17,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,18,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,18,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,18,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,18,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,18,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.318,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,18,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,18,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,19,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,19,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,19,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,19,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,19,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.318,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,19,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,19,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,20,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,20,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,20,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,20,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.278,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,20,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.318,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,20,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,20,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.158,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,23,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.038000000000000006,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,23,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.038000000000000006,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,23,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.038000000000000006,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,23,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.038000000000000006,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,23,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.038000000000000006,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,23,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.038000000000000006,flowing
empire,Empire,6.518226899999999,3.365297,General,local,standard,0,0,3,0.5,1,2,mixed,0,0,2026-03-26T11:02:01.570876+00:00,23,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.038000000000000006,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,5,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,5,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,5,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,5,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,5,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,5,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,5,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,6,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,6,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,6,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,6,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,6,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,6,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.23339999999999997,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,6,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.23339999999999997,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,7,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,7,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,7,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,7,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,7,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,7,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.23339999999999997,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,7,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.23339999999999997,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,8,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,8,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,8,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,8,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,8,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,8,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.23339999999999997,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,8,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.23339999999999997,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,9,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,9,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,9,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,9,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,9,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,9,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.23339999999999997,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,9,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.23339999999999997,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,12,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,12,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,12,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,12,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,12,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,12,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,12,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,15,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,15,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,15,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,15,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,15,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,15,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,15,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,16,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,16,1,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,16,2,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,16,3,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,16,4,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,16,5,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,16,6,1,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.3334,flowing
obanikoro_2,Obanikoro,6.546634300000001,3.3669012,General,secondary,interchange,0,1,3,0.57,3,5,mixed,0,0,2026-03-26T11:02:01.579651+00:00,17,0,0,30.0,30.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,50.0,0.45339999999999997,moderate
